,NDVI,DATE,PDSI
714,,1985-10-20,1.972680000939604
715,,1985-11-01,2.1265421933612587
716,,1985-11-10,2.1903814796540297
717,,1985-11-20,2.2814364550371002
718,,1985-12-01,2.285056814930133
719,,1985-12-10,2.211792372117324
720,,1985-12-20,2.0400717603874976
721,,1986-01-01,1.7621180392964422
722,,1986-01-10,1.474031508527339
723,,1986-01-20,1.2916952272028583
724,,1986-02-01,1.2143994097173216
725,,1986-02-10,1.1070033528371717
726,,1986-02-20,1.5045649441498652
727,,1986-03-01,2.1928595856063624
728,,1986-03-10,2.9048570808261447
729,,1986-03-20,3.0719342578896773
730,,1986-04-01,2.9234694865931354
731,,1986-04-10,2.6376199306846058
732,,1986-04-20,2.393229730131181
733,,1986-05-01,2.3285224397096846
734,,1986-05-10,2.5027278716421186
735,,1986-05-20,2.5564860501482918
736,,1986-06-01,2.452697039270842
737,,1986-06-10,2.2440382075259317
738,,1986-06-20,1.9780350595086573
739,,1986-07-01,1.742623507064507
740,,1986-07-10,1.5398442923936535
741,,1986-07-20,1.4069101205305075
742,,1986-08-01,1.32149284081046
743,,1986-08-10,1.0622366175430866
744,,1986-08-20,0.7547262779150017
745,,1986-09-01,0.7177036035380852
746,,1986-09-10,0.8878827531459628
747,,1986-09-20,1.2589286592490092
748,,1986-10-01,1.699618210439419
749,,1986-10-10,1.970521241196795
750,,1986-10-20,1.9608776152941847
751,,1986-11-01,1.7582018561439479
752,,1986-11-10,1.582686971015677
753,,1986-11-20,1.5593321948270151
754,,1986-12-01,1.4522302725935734
755,,1986-12-10,1.2508499177643124
756,,1986-12-20,0.888360456048764
757,,1987-01-01,0.28338856287072506
758,,1987-01-10,-0.5008076982074872
759,,1987-01-20,-1.2364686912758234
760,,1987-02-01,-1.4560750978353556
761,,1987-02-10,-1.5704674429157692
762,,1987-02-20,-1.6005923613531816
763,,1987-03-01,-1.7093136157179913
764,,1987-03-10,-1.7954536888051549
765,,1987-03-20,-1.700318693285638
766,,1987-04-01,-1.6999898777954132
767,,1987-04-10,-1.7781934995317774
768,,1987-04-20,-2.0572510170819553
769,,1987-05-01,-2.352862137922039
770,,1987-05-10,-2.676730573966891
771,,1987-05-20,-2.9164190376665253
772,,1987-06-01,-2.9495006533929584
773,,1987-06-10,-2.915564884807769
774,,1987-06-20,-2.9092580421620555
775,,1987-07-01,-3.019837631651377
776,,1987-07-10,-3.061995403385901
777,,1987-07-20,-2.9572153822787843
778,,1987-08-01,-2.764293450080349
779,,1987-08-10,-2.589731729874804
780,,1987-08-20,-2.521424195649776
781,,1987-09-01,-2.4938454618894976
782,,1987-09-10,-2.5055945475168047
783,,1987-09-20,-2.6220871729776056
784,,1987-10-01,-2.7675121972929335
785,,1987-10-10,-2.925014532621208
786,,1987-10-20,-3.1129673675269847
787,,1987-11-01,-3.3945584080150097
788,,1987-11-10,-3.653965847693958
789,,1987-11-20,-3.7788294908760762
790,,1987-12-01,-3.881304338175851
791,,1987-12-10,-3.815670749181982
792,,1987-12-20,-3.856036720727288
793,,1988-01-01,-3.8538388084161657
794,,1988-01-10,-3.8648601882538065
795,,1988-01-20,-3.794357233190045
796,,1988-02-01,-3.686841838274761
797,,1988-02-10,-3.5438647164177244
798,,1988-02-20,-3.505408285097144
799,,1988-03-01,-3.4891313708855574
800,,1988-03-10,-3.5045081149305863
801,,1988-03-20,-3.5693348243148835
802,,1988-04-01,-3.450302412810135
803,,1988-04-10,-3.3388524615512774
804,,1988-04-20,-3.119844208027892
805,,1988-05-01,-2.965895331697175
806,,1988-05-10,-2.8075778760009302
807,,1988-05-20,-2.7564876564039755
808,,1988-06-01,-2.631301418664335
809,,1988-06-10,-2.6351293750024065
810,,1988-06-20,-2.6748163995462835
811,,1988-07-01,-2.720706016728739
812,,1988-07-10,-2.737684984510676
813,,1988-07-20,-2.7366748160273127
814,,1988-08-01,-2.845808584405713
815,,1988-08-10,-2.9334705522956677
816,,1988-08-20,-2.995100481019709
817,,1988-09-01,-3.0603096821589815
818,,1988-09-10,-3.1891333098621804
819,,1988-09-20,-3.2843767661535135
820,,1988-10-01,-3.294493255509382
821,,1988-10-10,-3.3109491909334614
822,,1988-10-20,-3.2951855598071513
823,,1988-11-01,-3.456595081824715
824,,1988-11-10,-3.341487253375419
825,,1988-11-20,-3.1387964961253467
826,,1988-12-01,-2.700625753799387
827,,1988-12-10,-2.4992070382869107
828,,1988-12-20,-2.437048486488877
829,,1989-01-01,-2.453003394849086
830,,1989-01-10,-2.2640613464598123
831,,1989-01-20,-2.087506360984182
832,,1989-02-01,-1.897309621302456
833,,1989-02-10,-1.9601872219732146
834,,1989-02-20,-2.009291712876984
835,,1989-03-01,-2.075352901323224
836,,1989-03-10,-1.9118928278122918
837,,1989-03-20,-1.6301575044131713
838,,1989-04-01,-1.1511018943632483
839,,1989-04-10,-0.7899604003604547
840,,1989-04-20,-0.7409717493888709
841,,1989-05-01,-0.8823647961309038
842,,1989-05-10,-0.9722927960615209
843,,1989-05-20,-0.9453411259546936
844,,1989-06-01,-0.930014270146402
845,,1989-06-10,-1.0616814746150944
846,,1989-06-20,-1.1383517784505501
847,,1989-07-01,-1.279652239309721
848,,1989-07-10,-1.4170420296423623
849,,1989-07-20,-1.5131343072814998
850,,1989-08-01,-1.622857822138593
851,,1989-08-10,-1.6225647625462116
852,,1989-08-20,-1.6463438375225636
853,,1989-09-01,-1.4247606582832397
854,,1989-09-10,-1.272190756773601
855,,1989-09-20,-1.0874767607644222
856,,1989-10-01,-1.1243603476773112
857,,1989-10-10,-1.0446019578516084
858,,1989-10-20,-1.1317060139009723
859,,1989-11-01,-1.048482139056227
860,,1989-11-10,-1.0266999501165874
861,,1989-11-20,-0.9844244104631563
862,,1989-12-01,-1.1247746022520262
863,,1989-12-10,-1.274204875797855
864,,1989-12-20,-1.4161102256091125
865,,1990-01-01,-1.649373742839789
866,,1990-01-10,-1.711796504145155
867,,1990-01-20,-1.7930291757484522
868,,1990-02-01,-1.6725197832634031
869,,1990-02-10,-1.5311969226983402
870,,1990-02-20,-1.3021532586899927
871,,1990-03-01,-1.2448230822867834
872,,1990-03-10,-1.3727726849636517
873,,1990-03-20,-1.5203914999705872
874,,1990-04-01,-1.6869331381959267
875,,1990-04-10,-1.9677900935454962
876,,1990-04-20,-2.1861086454139924
877,,1990-05-01,-2.0359351328037127
878,,1990-05-10,-1.8557664663484563
879,,1990-05-20,-1.6537025624593147
880,,1990-06-01,-1.2782475876580317
881,,1990-06-10,-0.9277777987161487
882,,1990-06-20,-0.6081809644030364
883,,1990-07-01,-0.6320671404665998
884,,1990-07-10,-0.6634351377021624
885,,1990-07-20,-0.7072125700988464
886,,1990-08-01,-0.7036946610510589
887,,1990-08-10,-0.7373529807453113
888,,1990-08-20,-0.3938397141413797
889,,1990-09-01,0.033911130246440664
890,,1990-09-10,0.42281103897957234
891,,1990-09-20,0.3022595611213684
892,,1990-10-01,0.03386861454186507
893,,1990-10-10,-0.15457886180871908
894,,1990-10-20,-0.016366853183172665
895,,1990-11-01,0.08512649533448555
896,,1990-11-10,0.20187646620435737
897,,1990-11-20,0.0627436061458175
898,,1990-12-01,-0.11017957259430713
899,,1990-12-10,-0.40074938690371864
900,,1990-12-20,-0.6061101019394519
901,,1991-01-01,-0.7556648871887625
902,,1991-01-10,-0.9379638886575413
903,,1991-01-20,-1.0329298046224942
904,,1991-02-01,-1.1992662912947452
905,,1991-02-10,-1.3229323495563783
906,,1991-02-20,-1.571636270342269
907,,1991-03-01,-1.8123467356867125
908,,1991-03-10,-1.6950577331876338
909,,1991-03-20,-1.6021204957718738
910,,1991-04-01,-1.471276884021904
911,,1991-04-10,-1.429601609031504
912,,1991-04-20,-1.3177334600780042
913,,1991-05-01,-1.1312822561909117
914,,1991-05-10,-0.9929910984768129
915,,1991-05-20,-0.7537804992867235
916,,1991-06-01,-0.4887975959014991
917,,1991-06-10,-0.3534186851700666
918,,1991-06-20,-0.43338258630762966
919,,1991-07-01,-0.2918198763174208
920,,1991-07-10,-0.25075461712613056
921,,1991-07-20,-0.23450542220251813
922,,1991-08-01,-0.28702963409903337
923,,1991-08-10,-0.3486777433795532
924,,1991-08-20,-0.4157794804815502
925,,1991-09-01,-0.5544937872493498
926,,1991-09-10,-0.5806576453588742
927,,1991-09-20,-0.6107490165545519
928,,1991-10-01,-0.6424031878855558
929,,1991-10-10,-0.867323963042656
930,,1991-10-20,-1.1655491117424888
931,,1991-11-01,-1.2016397445958316
932,,1991-11-10,-1.0542594643596246
933,,1991-11-20,-0.6567683596490537
934,,1991-12-01,-0.3925608126048839
935,,1991-12-10,0.016345015900788885
936,,1991-12-20,0.4011373180116885
937,,1992-01-01,0.3037504849839503
938,,1992-01-10,-0.0014669391040915154
939,,1992-01-20,-0.40739081275760053
940,,1992-02-01,-0.7765608053258778
941,,1992-02-10,-1.096354455905465
942,,1992-02-20,-1.2594147663317699
943,,1992-03-01,-1.38290370971602
944,,1992-03-10,-1.5012648282802215
945,,1992-03-20,-1.6668560420279812
946,,1992-04-01,-1.9113579212098055
947,,1992-04-10,-1.9999354380343661
948,,1992-04-20,-1.995387861923227
949,,1992-05-01,-1.9485450261703074
950,,1992-05-10,-2.101806000955989
951,,1992-05-20,-2.376523519684153
952,,1992-06-01,-2.7258933773986853
953,,1992-06-10,-3.08526864839262
954,,1992-06-20,-3.2127748948137396
955,,1992-07-01,-3.1663332206626
956,,1992-07-10,-2.8970497342134007
957,,1992-07-20,-2.699102515107036
958,,1992-08-01,-2.5881811319918273
959,,1992-08-10,-2.5627060744589514
960,,1992-08-20,-2.5786950187768607
961,,1992-09-01,-2.6111460176339913
962,,1992-09-10,-2.59078126338555
963,,1992-09-20,-2.5678199606173346
964,,1992-10-01,-2.431135394085089
965,,1992-10-10,-2.2951937149813557
966,,1992-10-20,-2.2397100761932385
967,,1992-11-01,-2.1934343451861333
968,,1992-11-10,-2.0745087702746408
969,,1992-11-20,-1.9980326592860063
970,,1992-12-01,-2.0099873230726812
971,,1992-12-10,-2.0216737524507735
972,,1992-12-20,-1.9793379470079162
973,,1993-01-01,-1.8600742417430065
974,,1993-01-10,-1.7683401259889004
975,,1993-01-20,-1.636930520880031
976,,1993-02-01,-1.5540380734897057
977,,1993-02-10,-1.5225086919855728
978,,1993-02-20,-1.4885625438741426
979,,1993-03-01,-1.5089288141538642
980,,1993-03-10,-1.5776593553365186
981,,1993-03-20,-1.4636012469631874
982,,1993-04-01,-1.3162614639976922
983,,1993-04-10,-0.617364877246024
984,,1993-04-20,-0.10074418033522464
985,,1993-05-01,0.4820144276347675
986,,1993-05-10,0.8629703100512234
987,,1993-05-20,0.9113790603723829
988,,1993-06-01,0.7804774687596878
989,,1993-06-10,0.891294388568033
990,,1993-06-20,1.2412468691526546
991,,1993-07-01,1.6765543485861127
992,,1993-07-10,1.9099172334018768
993,,1993-07-20,2.1075859550882097
994,,1993-08-01,2.354933254791151
995,,1993-08-10,2.5822533290905962
996,,1993-08-20,2.9594648396602943
997,,1993-09-01,3.180201815386609
998,,1993-09-10,3.2149626867823393
999,,1993-09-20,3.0482113424639206
1000,,1993-10-01,2.7952295342092914
1001,,1993-10-10,2.6103788250791826
1002,,1993-10-20,2.460037919173441
1003,,1993-11-01,2.2688351035763383
1004,,1993-11-10,1.9255501560889081
1005,,1993-11-20,1.3427031045236864
1006,,1993-12-01,0.69892181534419
1007,,1993-12-10,0.34573800911993247
1008,,1993-12-20,-0.05098477713393145
1009,,1994-01-01,-0.6274866571885022
1010,,1994-01-10,-1.0381093240186148
1011,,1994-01-20,-1.3362454484602793
1012,,1994-02-01,-1.6504674274996332
1013,,1994-02-10,-2.024972491720727
1014,,1994-02-20,-2.2915823972008544
1015,,1994-03-01,-2.1840445084380136
1016,,1994-03-10,-2.178663294483572
1017,,1994-03-20,-2.181920092584663
1018,,1994-04-01,-2.4274732308045217
1019,,1994-04-10,-2.588914926429258
1020,,1994-04-20,-2.791492213685237
1021,,1994-05-01,-2.81503343020101
1022,,1994-05-10,-2.9471161592987314
1023,,1994-05-20,-2.8621246310578337
1024,,1994-06-01,-2.878162422056999
1025,,1994-06-10,-2.865343096435111
1026,,1994-06-20,-2.8438491147275253
1027,,1994-07-01,-2.9055377513116167
1028,,1994-07-10,-2.8866946626534085
1029,,1994-07-20,-2.930422693510759
1030,,1994-08-01,-2.920047812151372
1031,,1994-08-10,-2.9282942953067264
1032,,1994-08-20,-2.9370528992149065
1033,,1994-09-01,-3.00000622864551
1034,,1994-09-10,-3.1030657712671346
1035,,1994-09-20,-3.205093568228753
1036,,1994-10-01,-3.277843292061423
1037,,1994-10-10,-3.3053402742174445
1038,,1994-10-20,-3.228970749931891
1039,,1994-11-01,-3.0045757171262317
1040,,1994-11-10,-2.6158336033896994
1041,,1994-11-20,-2.373037060696932
1042,,1994-12-01,-2.108146220540982
1043,,1994-12-10,-1.8662194803132155
1044,,1994-12-20,-1.582179118374963
1045,,1995-01-01,-1.526326535410211
1046,,1995-01-10,-1.4948522203284174
1047,,1995-01-20,-1.4142248089050322
1048,,1995-02-01,-1.1791885027223323
1049,,1995-02-10,-0.8933776117686262
1050,,1995-02-20,-0.6932679560280048
1051,,1995-03-01,-0.7001245844571373
1052,,1995-03-10,-0.41279394125445035
1053,,1995-03-20,0.4026826889877679
1054,,1995-04-01,1.2099303925375127
1055,,1995-04-10,1.5396198114365023
1056,,1995-04-20,1.5252199313412802
1057,,1995-05-01,1.7711280765085022
1058,,1995-05-10,2.1206645479438677
1059,,1995-05-20,2.3259124431686145
1060,,1995-06-01,2.3516747783105307
1061,,1995-06-10,2.3324498156457794
1062,,1995-06-20,2.435954886723011
1063,,1995-07-01,2.644701900284622
1064,,1995-07-10,2.8460016665028007
1065,,1995-07-20,3.1086050564910863
1066,,1995-08-01,3.366696234767482
1067,,1995-08-10,3.4437826907651967
1068,,1995-08-20,3.5108907660918582
1069,,1995-09-01,3.487450315541923
1070,,1995-09-10,3.4280713802161094
1071,,1995-09-20,3.2392978690864065
1072,,1995-10-01,3.056151247750256
1073,,1995-10-10,2.947597019059333
1074,,1995-10-20,2.980254236869805
1075,,1995-11-01,2.972200254141915
1076,,1995-11-10,2.918172591593527
1077,,1995-11-20,2.924657565174314
1078,,1995-12-01,3.2061827690885405
1079,,1995-12-10,3.4666371735070878
1080,,1995-12-20,3.766347465977406
1081,,1996-01-01,3.8359143699986022
1082,,1996-01-10,3.880376045786257
1083,,1996-01-20,3.84978697332994
1084,,1996-02-01,3.983866630874834
1085,,1996-02-10,4.280354751406579
1086,,1996-02-20,4.430916578333212
1087,,1996-03-01,4.498537815600953
1088,,1996-03-10,4.326273363254837
1089,,1996-03-20,4.146219168711584
1090,,1996-04-01,3.9236359331924837
1091,,1996-04-10,3.726849741824384
1092,,1996-04-20,3.7426145865497897
1093,,1996-05-01,3.919826776631748
1094,,1996-05-10,4.027798125809926
1095,,1996-05-20,4.326895157273994
1096,,1996-06-01,4.568964140235731
1097,,1996-06-10,4.635405817741277
1098,,1996-06-20,4.3914432655354485
1099,,1996-07-01,4.153233036727155
1100,,1996-07-10,4.018239492149304
1101,,1996-07-20,3.7814770506400426
1102,,1996-08-01,3.4981191206446325
1103,,1996-08-10,3.283855339087509
1104,,1996-08-20,3.059749504415478
1105,,1996-09-01,2.835443560500071
1106,,1996-09-10,2.6192273809264814
1107,,1996-09-20,2.512759799076234
1108,,1996-10-01,2.391864519119583
1109,,1996-10-10,2.211984402483424
1110,,1996-10-20,2.027891392439113
1111,,1996-11-01,1.9855330299998506
1112,,1996-11-10,1.9213280717189676
1113,,1996-11-20,2.153047440194563
1114,,1996-12-01,2.264681592676125
1115,,1996-12-10,2.754744460050932
1116,,1996-12-20,2.998707874074791
1117,,1997-01-01,3.699365513611886
1118,,1997-01-10,4.278657247668505
1119,,1997-01-20,4.7404406010967275
1120,,1997-02-01,4.9000831958307565
1121,,1997-02-10,4.851943152218699
1122,,1997-02-20,4.862842534598015
1123,,1997-03-01,4.62950951667864
1124,,1997-03-10,4.544226613285003
1125,,1997-03-20,4.437868444150398
1126,,1997-04-01,4.360253940437093
1127,,1997-04-10,4.139760415046352
1128,,1997-04-20,4.019270886461484
1129,,1997-05-01,4.065833597428324
1130,,1997-05-10,4.066606165592781
1131,,1997-05-20,3.8276759575115147
1132,,1997-06-01,3.5547629755659695
1133,,1997-06-10,3.388508650473192
1134,,1997-06-20,3.3616594076819757
1135,,1997-07-01,3.309907683070037
1136,,1997-07-10,3.356233992226949
1137,,1997-07-20,3.4349080362237094
1138,,1997-08-01,3.472318452428766
1139,,1997-08-10,3.572761070060149
1140,,1997-08-20,3.6314122265562774
1141,,1997-09-01,3.6191104067418207
1142,,1997-09-10,3.514915951127567
1143,,1997-09-20,3.5160482343033963
1144,,1997-10-01,3.4737960205148406
1145,,1997-10-10,3.569024663577746
1146,,1997-10-20,3.478931837359617
1147,,1997-11-01,3.5461652293295125
1148,,1997-11-10,3.4088035759205115
1149,,1997-11-20,3.2404416971927437
1150,,1997-12-01,3.0289110526082
1151,,1997-12-10,2.780263316494419
1152,,1997-12-20,2.547891139422505
1153,,1998-01-01,2.2529313561263615
1154,,1998-01-10,2.04785689564344
1155,,1998-01-20,2.0662806516479315
1156,,1998-02-01,2.1713195073156903
1157,,1998-02-10,2.244490979667464
1158,,1998-02-20,2.0420969726715943
1159,,1998-03-01,1.927372662980155
1160,,1998-03-10,1.7878703530969489
1161,,1998-03-20,1.6052657643824124
1162,,1998-04-01,1.4812716985168057
1163,,1998-04-10,1.4874781233519885
1164,,1998-04-20,1.6093832006226487
1165,,1998-05-01,1.525157974675274
1166,,1998-05-10,1.349671714975478
1167,,1998-05-20,1.3545223041811023
1168,,1998-06-01,1.685180760716067
1169,,1998-06-10,1.941988932370215
1170,,1998-06-20,2.225338664288494
1171,,1998-07-01,2.5245388756507166
1172,,1998-07-10,2.896079486967374
1173,,1998-07-20,3.1995447485113613
1174,,1998-08-01,3.4115488453505614
1175,,1998-08-10,3.5682941971431332
1176,,1998-08-20,3.568298124703215
1177,,1998-09-01,3.340352383280797
1178,,1998-09-10,3.290688437753473
1179,,1998-09-20,3.258894577204274
1180,,1998-10-01,3.280194785451672
1181,,1998-10-10,3.163203750973802
1182,,1998-10-20,3.000842595594979
1183,,1998-11-01,2.71937540265768
1184,,1998-11-10,2.453493821460887
1185,,1998-11-20,2.2624313072225415
1186,,1998-12-01,2.3885039931007044
1187,,1998-12-10,2.475036842224989
1188,,1998-12-20,2.473199582824657
1189,,1999-01-01,2.543279214087367
1190,,1999-01-10,2.4916256528777003
1191,,1999-01-20,2.636948252619243
1192,,1999-02-01,2.6587778332040286
1193,,1999-02-10,2.9707329041371264
1194,,1999-02-20,3.0888224107497155
1195,,1999-03-01,3.4577375643090127
1196,,1999-03-10,3.593448660023562
1197,,1999-03-20,3.6029120815441225
1198,,1999-04-01,3.3605318506641852
1199,,1999-04-10,3.081031684343403
1200,,1999-04-20,2.8325341305231952
1201,,1999-05-01,2.581482671843468
1202,,1999-05-10,2.4380422112594733
1203,,1999-05-20,2.3611115333139776
1204,,1999-06-01,2.195329984272582
1205,,1999-06-10,2.127744407725308
1206,,1999-06-20,2.0356602541253275
1207,,1999-07-01,1.9798198073598723
1208,,1999-07-10,1.797184528522402
1209,,1999-07-20,1.6222987657964536
1210,,1999-08-01,1.3977941221609893
1211,,1999-08-10,1.1203637021922348
1212,,1999-08-20,0.9880988387140981
1213,,1999-09-01,0.9417223154723403
1214,,1999-09-10,0.817579075339799
1215,,1999-09-20,0.3454030327097036
1216,,1999-10-01,-0.22221333180177796
1217,,1999-10-10,-0.7887471920021562
1218,,1999-10-20,-1.348291157092364
1219,,1999-11-01,-1.5897414134982528
1220,,1999-11-10,-1.8377471236672493
1221,,1999-11-20,-2.044102847852834
1222,,1999-12-01,-2.1451769253240687
1223,,1999-12-10,-2.219493948885353
1224,,1999-12-20,-2.04679247020051
1225,,2000-01-01,-2.0397214765528577
1226,,2000-01-10,-1.96935050511371
1227,,2000-01-20,-1.8703559717991294
1228,,2000-02-01,-1.6897002015074243
1229,,2000-02-10,-1.579801909223147
1230,,2000-02-20,-1.5340246693743713
1231,,2000-03-01,-1.3620169714268964
1232,,2000-03-10,-1.2062046495438552
1233,,2000-03-20,-1.1182854398347408
1234,,2000-04-01,-1.1982212961984398
1235,,2000-04-10,-1.3099428814399248
1236,,2000-04-20,-1.463781361021109
1237,,2000-05-01,-1.5981863553976956
1238,,2000-05-10,-1.5089285623458506
1239,,2000-05-20,-1.4771728646832847
1240,,2000-06-01,-1.4930560770219032
1241,,2000-06-10,-1.6955819445168985
1242,,2000-06-20,-1.8366664087536901
1243,,2000-07-01,-1.997341099416377
1244,,2000-07-10,-2.0941032478737847
1245,,2000-07-20,-2.2344799645568467
1246,,2000-08-01,-2.3634679583954736
1247,,2000-08-10,-2.4622868731771423
1248,,2000-08-20,-2.575003729647499
1249,,2000-09-01,-2.6556161254285287
1250,,2000-09-10,-2.473215256640407
1251,,2000-09-20,-2.3024091169652756
1252,,2000-10-01,-2.033690373028832
1253,,2000-10-10,-1.9395868446144944
1254,,2000-10-20,-1.5827097262030785
1255,,2000-11-01,-1.1992161226975664
1256,,2000-11-10,-0.798255483508277
1257,,2000-11-20,-0.8008114426205467
1258,,2000-12-01,-0.9046027137403397
1259,,2000-12-10,-1.1109028318180127
1260,,2000-12-20,-1.2682058184136757
1261,,2001-01-10,-1.6347075056328846
1262,,2001-01-20,-1.867516480598043
1263,,2001-02-01,-2.1098493310009117
1264,,2001-02-10,-2.1829179132309626
1265,,2001-02-20,-2.324424613672735
1266,,2001-03-01,-2.4303351512998588
1267,,2001-03-10,-2.589411211145034
1268,,2001-03-20,-2.670542230230757
1269,,2001-04-01,-2.731317376457918
1270,,2001-04-10,-2.699363862724822
1271,,2001-04-20,-2.584554021624777
1272,,2001-05-01,-2.454485113563008
1273,,2001-05-10,-2.4607667349919176
1274,,2001-05-20,-2.5147157858297406
1275,,2001-06-01,-2.7116807385024675
1276,,2001-06-20,-2.8921621245552345
1277,,2001-07-01,-2.8927859707279104
1278,,2001-07-10,-2.901180548753041
1279,,2001-07-20,-2.833974104526495
1280,,2001-08-01,-2.685670801022402
1281,,2001-08-10,-2.555796521413345
1282,,2001-08-20,-2.5399480249775572
1283,,2001-09-01,-2.6370624073174094
1284,,2001-09-10,-2.6673815534054017
1285,,2001-09-20,-2.6530672871378385
1286,,2001-10-01,-2.6415086835956307
1287,,2001-10-10,-2.7109717468431405
1288,,2001-10-20,-2.6179388559227528
1289,,2001-11-10,-2.209561654708026
1290,,2001-11-20,-2.318933600635051
1291,,2001-12-01,-2.3310457757232745
1292,,2001-12-10,-2.1468796002117254
1293,,2001-12-20,-1.8647275119440148
1294,,2002-01-10,-1.7263477138726102
1295,,2002-01-20,-1.835493181228184
1296,,2002-02-01,-1.7290224662115283
1297,,2002-02-10,-1.6011771349363053
1298,,2002-02-20,-1.5699403318505287
1299,,2002-03-01,-1.66720311284305
1300,,2002-03-10,-1.7237830711865123
1301,,2002-03-20,-1.5509161379567449
1302,,2002-04-01,-1.4057664488344033
1303,,2002-04-10,-1.3228261609018892
1304,,2002-04-20,-1.2677515581069936
1305,,2002-05-01,-1.2564186903536843
1306,,2002-05-10,-1.2195216604209935
1307,,2002-05-20,-1.4052957056337092
1308,,2002-06-01,-1.4928746298967315
1309,,2002-06-20,-1.6302177933157294
1310,,2002-07-01,-1.6495727979901589
1311,,2002-07-10,-1.695054410070609
1312,,2002-07-20,-1.6862824873599238
1313,,2002-08-01,-1.726857772607733
1314,,2002-08-10,-1.7425308453707316
1315,,2002-08-20,-1.832980052736513
1316,,2002-09-01,-1.789524041029576
1317,,2002-09-10,-1.7450140523903084
1318,,2002-09-20,-1.6815806989361746
1319,,2002-10-01,-1.7162359966218257
1320,,2002-10-10,-1.81049786751119
1321,,2002-10-20,-1.96457243563128
1322,,2002-11-10,-2.2803686159329186
1323,,2002-11-20,-2.396620604765222
1324,,2002-12-01,-2.556927755127967
1325,,2002-12-10,-2.7966711545093155
1326,,2002-12-20,-2.9431003254511956
1327,,2003-01-10,-2.908802611274087
1328,,2003-01-20,-2.8890141985628013
1329,,2003-02-01,-2.6910079034315184
1330,,2003-02-10,-2.4107600070230792
1331,,2003-02-20,-2.122755335627418
1332,,2003-03-01,-2.0285497949369535
1333,,2003-03-10,-1.6306300683460624
1334,,2003-03-20,-1.09495834635281
1335,,2003-04-01,-0.5883356161398273
1336,,2003-04-10,-0.3569150541004553
1337,,2003-04-20,-0.09011951115835339
1338,,2003-05-01,0.08165240326880291
1339,,2003-05-10,0.34454070617942095
1340,,2003-05-20,0.6432911152902133
1341,,2003-06-01,0.6284079855237015
1342,,2003-06-20,0.14211508582407667
1343,,2003-07-01,-0.12573563512607255
1344,,2003-07-10,-0.4036390541950148
1345,,2003-07-20,-0.9290096260349715
1346,,2003-08-01,-1.3715498058026347
1347,,2003-08-10,-1.5391418566854176
1348,,2003-08-20,-1.626055931989098
1349,,2003-09-01,-1.5603143902074668
1350,,2003-09-10,-1.5054145652113038
1351,,2003-09-20,-1.450881664577679
1352,,2003-10-01,-1.5628773067417623
1353,,2003-10-10,-1.7576288416248866
1354,,2003-10-20,-1.9443296257018023
1355,,2003-11-10,-2.257934488436921
1356,,2003-11-20,-2.2774558487597685
1357,,2003-12-01,-2.2841012881258314
1358,,2003-12-10,-2.200509713201371
1359,,2003-12-20,-2.1160654358145483
1360,,2004-01-10,-1.8131309985951034
1361,,2004-01-20,-1.8015808049539974
1362,,2004-02-01,-1.6978825484348026
1363,,2004-02-10,-1.645041284040847
1364,,2004-02-20,-1.4831042479564422
1365,,2004-03-01,-1.4736736710096947
1366,,2004-03-10,-1.4589753489041049
1367,,2004-03-20,-1.5886523599801177
1368,,2004-04-01,-1.7800866330028902
1369,,2004-04-10,-2.02143220072389
1370,,2004-04-20,-2.1989109982216775
1371,,2004-05-01,-2.385773237552482
1372,,2004-05-10,-2.585207488494394
1373,,2004-05-20,-2.559367448929826
1374,,2004-06-01,-2.2411264692112707
1375,,2004-06-10,-1.9808347673033797
1376,,2004-06-20,-1.8800746808654247
1377,,2004-07-01,-1.9092566492652288
1378,,2004-07-10,-1.8988678786715536
1379,,2004-07-20,-1.771187524416294
1380,,2004-08-01,-1.7151334151842323
1381,,2004-08-10,-1.6340646601226894
1382,,2004-08-20,-1.5542838247741348
1383,,2004-09-01,-1.1563951220809614
1384,,2004-09-10,-0.619833752001744
1385,,2004-09-20,0.36717848199666925
1386,,2004-10-01,0.682272418762319
1387,,2004-10-10,0.9342038196581627
1388,,2004-10-20,0.8762637070799527
1389,,2004-11-01,0.967474569366924
1390,,2004-11-10,1.058002739648517
1391,,2004-11-20,0.9058836293796807
1392,,2004-12-01,0.6059527172590088
1393,,2004-12-10,0.4649332282175142
1394,,2004-12-20,0.2559812504328699
1395,,2005-01-10,-0.4682938579080697
1396,,2005-01-20,-0.7563769815715872
1397,,2005-02-01,-1.138547212199057
1398,,2005-02-10,-1.4633438538399128
1399,,2005-02-20,-1.7908703738863179
1400,,2005-03-01,-2.040232708916447
1401,,2005-03-10,-2.3046570162783624
1402,,2005-03-20,-2.5169162884457457
1403,,2005-04-01,-2.500534183293365
1404,,2005-04-10,-2.3982744183318356
1405,,2005-04-20,-2.181050506875506
1406,,2005-05-01,-2.1873549604876334
1407,,2005-05-10,-2.027294277434224
1408,,2005-05-20,-1.6597205638638186
1409,,2005-06-01,-1.2801075918676281
1410,,2005-06-20,-0.7839874594438011
1411,,2005-07-01,-0.4440850120694697
1412,,2005-07-10,-0.10616799427392817
1413,,2005-07-20,0.018750106816348953
1414,,2005-08-01,0.0017002477491710236
1415,,2005-08-10,-0.05016778150161754
1416,,2005-08-20,-0.17185922234365258
