USGS	13309220	1974-01-13	600	A
USGS	13309220	1974-01-14	625	A
USGS	13309220	1974-01-15	740	A
USGS	13309220	1974-01-16	3020	A
USGS	13309220	1974-01-17	3340	A
USGS	13309220	1974-01-18	2410	A
USGS	13309220	1974-01-19	2040	A
USGS	13309220	1974-01-20	1780	A
USGS	13309220	1974-01-21	1530	A
USGS	13309220	1974-01-22	1380	A
USGS	13309220	1974-01-23	1350	A
USGS	13309220	1974-01-24	1270	A
USGS	13309220	1974-01-25	1210	A
USGS	13309220	1974-01-26	1120	A
USGS	13309220	1974-01-27	1050	A
USGS	13309220	1974-01-28	1010	A
USGS	13309220	1974-01-29	973	A
USGS	13309220	1974-01-30	945	A
USGS	13309220	1974-01-31	935	A
USGS	13309220	1974-02-01	898	A
USGS	13309220	1974-02-02	843	A
USGS	13309220	1974-02-03	825	A
USGS	13309220	1974-02-04	843	A
USGS	13309220	1974-02-05	798	A
USGS	13309220	1974-02-06	683	A
USGS	13309220	1974-02-07	798	A
USGS	13309220	1974-02-08	780	A
USGS	13309220	1974-02-09	745	A
USGS	13309220	1974-02-10	718	A
USGS	13309220	1974-02-11	718	A
USGS	13309220	1974-02-12	753	A
USGS	13309220	1974-02-13	762	A
USGS	13309220	1974-02-14	709	A
USGS	13309220	1974-02-15	736	A
USGS	13309220	1974-02-16	718	A
USGS	13309220	1974-02-17	709	A
USGS	13309220	1974-02-18	692	A
USGS	13309220	1974-02-19	709	A
USGS	13309220	1974-02-20	649	A
USGS	13309220	1974-02-21	564	A
USGS	13309220	1974-02-22	701	A
USGS	13309220	1974-02-23	564	A
USGS	13309220	1974-02-24	556	A
USGS	13309220	1974-02-25	649	A
USGS	13309220	1974-02-26	709	A
USGS	13309220	1974-02-27	649	A
USGS	13309220	1974-02-28	649	A
USGS	13309220	1974-03-01	718	A
USGS	13309220	1974-03-02	753	A
USGS	13309220	1974-03-03	683	A
USGS	13309220	1974-03-04	649	A
USGS	13309220	1974-03-05	657	A
USGS	13309220	1974-03-06	657	A
USGS	13309220	1974-03-07	631	A
USGS	13309220	1974-03-08	631	A
USGS	13309220	1974-03-09	556	A
USGS	13309220	1974-03-10	589	A
USGS	13309220	1974-03-11	649	A
USGS	13309220	1974-03-12	657	A
USGS	13309220	1974-03-13	657	A
USGS	13309220	1974-03-14	631	A
USGS	13309220	1974-03-15	640	A
USGS	13309220	1974-03-16	709	A
USGS	13309220	1974-03-17	992	A
USGS	13309220	1974-03-18	1290	A
USGS	13309220	1974-03-19	1190	A
USGS	13309220	1974-03-20	1040	A
USGS	13309220	1974-03-21	973	A
USGS	13309220	1974-03-22	1020	A
USGS	13309220	1974-03-23	890	A
USGS	13309220	1974-03-24	884	A
USGS	13309220	1974-03-25	897	A
USGS	13309220	1974-03-26	950	A
USGS	13309220	1974-03-27	1020	A
USGS	13309220	1974-03-28	1220	A
USGS	13309220	1974-03-29	1130	A
USGS	13309220	1974-03-30	1250	A
USGS	13309220	1974-03-31	1290	A
USGS	13309220	1974-04-01	1170	A
USGS	13309220	1974-04-02	1040	A
USGS	13309220	1974-04-03	972	A
USGS	13309220	1974-04-04	891	A
USGS	13309220	1974-04-05	884	A
USGS	13309220	1974-04-06	921	A
USGS	13309220	1974-04-07	922	A
USGS	13309220	1974-04-08	934	A
USGS	13309220	1974-04-09	993	A
USGS	13309220	1974-04-10	1000	A
USGS	13309220	1974-04-11	974	A
USGS	13309220	1974-04-12	991	A
USGS	13309220	1974-04-13	940	A
USGS	13309220	1974-04-14	953	A
USGS	13309220	1974-04-15	1090	A
USGS	13309220	1974-04-16	1350	A
USGS	13309220	1974-04-17	1560	A
USGS	13309220	1974-04-18	1930	A
USGS	13309220	1974-04-19	2130	A
USGS	13309220	1974-04-20	2140	A
USGS	13309220	1974-04-21	2120	A
USGS	13309220	1974-04-22	2340	A
USGS	13309220	1974-04-23	2820	A
USGS	13309220	1974-04-24	3710	A
USGS	13309220	1974-04-25	4460	A
USGS	13309220	1974-04-26	4590	A
USGS	13309220	1974-04-27	3870	A
USGS	13309220	1974-04-28	3240	A
USGS	13309220	1974-04-29	2880	A
USGS	13309220	1974-04-30	3030	A
USGS	13309220	1974-05-01	3680	A
USGS	13309220	1974-05-02	4000	A
USGS	13309220	1974-05-03	4140	A
USGS	13309220	1974-05-04	4350	A
USGS	13309220	1974-05-05	5020	A
USGS	13309220	1974-05-06	6080	A
USGS	13309220	1974-05-07	6210	A
USGS	13309220	1974-05-08	7130	A
USGS	13309220	1974-05-09	8140	A
USGS	13309220	1974-05-10	7580	A
USGS	13309220	1974-05-11	6420	A
USGS	13309220	1974-05-12	5890	A
USGS	13309220	1974-05-13	5050	A
USGS	13309220	1974-05-14	4550	A
USGS	13309220	1974-05-15	4140	A
USGS	13309220	1974-05-16	3710	A
USGS	13309220	1974-05-17	3460	A
USGS	13309220	1974-05-18	3140	A
USGS	13309220	1974-05-19	2930	A
USGS	13309220	1974-05-20	2830	A
USGS	13309220	1974-05-21	2680	A
USGS	13309220	1974-05-22	2750	A
USGS	13309220	1974-05-23	3050	A
USGS	13309220	1974-05-24	3840	A
USGS	13309220	1974-05-25	4900	A
USGS	13309220	1974-05-26	6740	A
USGS	13309220	1974-05-27	9680	A
USGS	13309220	1974-05-28	11400	A
USGS	13309220	1974-05-29	10800	A
USGS	13309220	1974-05-30	9070	A
USGS	13309220	1974-05-31	8560	A
USGS	13309220	1974-06-01	8580	A
USGS	13309220	1974-06-02	9360	A
USGS	13309220	1974-06-03	11100	A
USGS	13309220	1974-06-04	12800	A
USGS	13309220	1974-06-05	13800	A
USGS	13309220	1974-06-06	12900	A
USGS	13309220	1974-06-07	10900	A
USGS	13309220	1974-06-08	9070	A
USGS	13309220	1974-06-09	8590	A
USGS	13309220	1974-06-10	8970	A
USGS	13309220	1974-06-11	10200	A
USGS	13309220	1974-06-12	12400	A
USGS	13309220	1974-06-13	15100	A
USGS	13309220	1974-06-14	17100	A
USGS	13309220	1974-06-15	19400	A
USGS	13309220	1974-06-16	20700	A
USGS	13309220	1974-06-17	20200	A
USGS	13309220	1974-06-18	19500	A
USGS	13309220	1974-06-19	18500	A
USGS	13309220	1974-06-20	17600	A
USGS	13309220	1974-06-21	14300	A
USGS	13309220	1974-06-22	13400	A
USGS	13309220	1974-06-23	13000	A
USGS	13309220	1974-06-24	12900	A
USGS	13309220	1974-06-25	13300	A
USGS	13309220	1974-06-26	12000	A
USGS	13309220	1974-06-27	10400	A
USGS	13309220	1974-06-28	9620	A
USGS	13309220	1974-06-29	9250	A
USGS	13309220	1974-06-30	8970	A
USGS	13309220	1974-07-01	8870	A
USGS	13309220	1974-07-02	8360	A
USGS	13309220	1974-07-03	7150	A
USGS	13309220	1974-07-04	6530	A
USGS	13309220	1974-07-05	6620	A
USGS	13309220	1974-07-06	6290	A
USGS	13309220	1974-07-07	5990	A
USGS	13309220	1974-07-08	5760	A
USGS	13309220	1974-07-09	5680	A
USGS	13309220	1974-07-10	5560	A
USGS	13309220	1974-07-11	5250	A
USGS	13309220	1974-07-12	4770	A
USGS	13309220	1974-07-13	4480	A
USGS	13309220	1974-07-14	4340	A
USGS	13309220	1974-07-15	4270	A
USGS	13309220	1974-07-16	4140	A
USGS	13309220	1974-07-17	3960	A
USGS	13309220	1974-07-18	3800	A
USGS	13309220	1974-07-19	3620	A
USGS	13309220	1974-07-20	3380	A
USGS	13309220	1974-07-21	3210	A
USGS	13309220	1974-07-22	3080	A
USGS	13309220	1974-07-23	2950	A
USGS	13309220	1974-07-24	2820	A
USGS	13309220	1974-07-25	2720	A
USGS	13309220	1974-07-26	2600	A
USGS	13309220	1974-07-27	2520	A
USGS	13309220	1974-07-28	2450	A
USGS	13309220	1974-07-29	2370	A
USGS	13309220	1974-07-30	2340	A
USGS	13309220	1974-07-31	2220	A
USGS	13309220	1974-08-01	2030	A
USGS	13309220	1974-08-02	2000	A
USGS	13309220	1974-08-03	2120	A
USGS	13309220	1974-08-04	1950	A
USGS	13309220	1974-08-05	1760	A
USGS	13309220	1974-08-06	1730	A
USGS	13309220	1974-08-07	1850	A
USGS	13309220	1974-08-08	1860	A
USGS	13309220	1974-08-09	1680	A
USGS	13309220	1974-08-10	1560	A
USGS	13309220	1974-08-11	1470	A
USGS	13309220	1974-08-12	1420	A
USGS	13309220	1974-08-13	1380	A
USGS	13309220	1974-08-14	1370	A
USGS	13309220	1974-08-15	1350	A
USGS	13309220	1974-08-16	1300	A
USGS	13309220	1974-08-17	1260	A
USGS	13309220	1974-08-18	1220	A
USGS	13309220	1974-08-19	1210	A
USGS	13309220	1974-08-20	1470	A
USGS	13309220	1974-08-21	1440	A
USGS	13309220	1974-08-22	1300	A
USGS	13309220	1974-08-23	1230	A
USGS	13309220	1974-08-24	1180	A
USGS	13309220	1974-08-25	1150	A
USGS	13309220	1974-08-26	1120	A
USGS	13309220	1974-08-27	1080	A
USGS	13309220	1974-08-28	1050	A
USGS	13309220	1974-08-29	1040	A
